NOP: 60
NINT: 11
0 45 8
45 106 9
106 172 10
172 208 9
208 263 8
263 316 7
316 362 6
362 416 5
416 476 4
476 523 3
523 300000 2
1 43 544
2 26 418
3 90 503
4 95 244
5 96 509
6 83 270
7 42 460
8 49 308
9 89 535
10 84 576
11 61 343
12 65 237
13 78 220
14 89 171
15 95 167
16 98 587
17 71 289
18 68 174
19 29 76
20 27 561
21 99 99
22 25 534
23 34 210
24 79 521
25 76 527
26 36 252
27 25 346
28 77 376
29 26 31
30 40 360
31 83 448
32 61 135
33 27 108
34 75 177
35 63 270
36 61 284
37 95 528
38 49 171
39 51 213
40 56 319
41 80 238
42 69 398
43 32 328
44 64 243
45 98 216
46 77 253
47 72 74
48 70 181
49 85 246
50 80 572
51 79 406
52 48 151
53 61 298
54 93 399
55 69 105
56 43 91
57 66 524
58 61 398
59 71 558
60 27 58
