NOP: 60
NINT: 16
0 39 3
39 68 4
68 106 5
106 151 6
151 187 7
187 216 8
216 245 9
245 288 10
288 328 9
328 361 8
361 403 7
403 447 6
447 488 5
488 531 4
531 566 3
566 300000 2
1 27 313
2 60 212
3 81 368
4 81 436
5 44 318
6 31 122
7 22 184
8 26 396
9 29 379
10 24 408
11 48 164
12 50 137
13 77 274
14 27 392
15 53 413
16 88 112
17 21 33
18 44 136
19 53 65
20 34 486
21 81 526
22 91 437
23 76 85
24 98 383
25 24 538
26 21 102
27 45 509
28 96 425
29 60 324
30 22 373
31 53 243
32 40 45
33 85 306
34 54 209
35 33 148
36 44 355
37 65 384
38 30 421
39 75 315
40 86 525
41 43 551
42 39 284
43 87 207
44 74 404
45 88 478
46 46 91
47 89 478
48 57 178
49 61 484
50 41 390
51 38 386
52 57 459
53 96 139
54 77 482
55 87 467
56 56 270
57 54 90
58 90 507
59 41 305
60 56 434
