NOP: 60
NINT: 17
0 38 2
38 71 3
71 112 4
112 151 5
151 183 6
183 220 7
220 259 8
259 277 9
277 308 10
308 352 9
352 399 8
399 432 7
432 468 6
468 497 5
497 540 4
540 574 3
574 300000 2
1 85 548
2 43 90
3 59 437
4 63 497
5 32 134
6 23 228
7 59 488
8 38 82
9 30 593
10 24 294
11 67 265
12 87 268
13 83 227
14 34 382
15 52 169
16 23 302
17 37 491
18 75 220
19 69 259
20 92 482
21 69 424
22 60 172
23 26 567
24 80 319
25 73 124
26 74 543
27 95 220
28 44 48
29 86 452
30 50 306
31 52 122
32 97 193
33 76 592
34 98 346
35 85 430
36 21 431
37 84 514
38 27 241
39 40 111
40 49 435
41 56 236
42 44 256
43 45 135
44 42 176
45 65 192
46 37 406
47 57 101
48 95 182
49 30 233
50 39 210
51 77 589
52 69 166
53 96 116
54 43 135
55 36 497
56 83 163
57 25 202
58 41 288
59 54 66
60 57 155
