NOP: 60
NINT: 13
0 49 6
49 80 7
80 128 8
128 159 9
159 197 10
197 244 9
244 285 8
285 331 7
331 367 6
367 409 5
409 443 4
443 491 3
491 300000 2
1 55 135
2 51 368
3 92 465
4 28 402
5 32 85
6 41 258
7 34 313
8 75 156
9 35 353
10 85 508
11 75 365
12 62 189
13 80 403
14 59 237
15 41 385
16 57 319
17 48 385
18 65 114
19 25 108
20 26 483
21 58 409
22 30 301
23 66 404
24 72 189
25 91 150
26 84 163
27 77 130
28 41 398
29 36 349
30 91 428
31 36 38
32 66 350
33 27 27
34 71 230
35 90 317
36 58 438
37 69 262
38 93 172
39 79 439
40 55 270
41 30 517
42 58 119
43 96 513
44 62 132
45 62 83
46 70 426
47 36 386
48 34 348
49 22 506
50 98 233
51 53 487
52 54 186
53 33 152
54 86 89
55 26 492
56 34 198
57 75 308
58 20 115
59 83 272
60 30 290
