NOP: 60
NINT: 18
0 47 1
47 72 2
72 117 3
117 157 4
157 197 5
197 238 6
238 266 7
266 301 8
301 333 9
333 366 10
366 404 9
404 428 8
428 471 7
471 499 6
499 541 5
541 575 4
575 601 3
601 300000 2
1 79 267
2 38 557
3 43 245
4 73 126
5 87 636
6 61 160
7 97 415
8 97 209
9 27 479
10 46 542
11 57 623
12 48 501
13 56 337
14 58 415
15 54 81
16 32 551
17 24 636
18 49 300
19 34 537
20 93 234
21 82 578
22 65 277
23 61 597
24 76 202
25 48 437
26 22 458
27 56 499
28 99 100
29 53 562
30 85 521
31 86 562
32 78 560
33 63 596
34 32 320
35 79 364
36 88 187
37 45 225
38 36 234
39 77 494
40 93 447
41 76 420
42 28 256
43 66 386
44 79 193
45 84 545
46 99 105
47 43 588
48 65 603
49 40 640
50 61 467
51 43 529
52 64 290
53 41 309
54 76 516
55 48 593
56 44 393
57 24 634
58 90 430
59 52 638
60 21 265
