NOP: 60
NINT: 11
0 67 8
67 117 9
117 162 10
162 196 9
196 238 8
238 292 7
292 345 6
345 381 5
381 436 4
436 479 3
479 300000 2
1 91 330
2 88 113
3 89 330
4 65 292
5 64 116
6 95 155
7 84 300
8 20 171
9 56 71
10 80 185
11 88 202
12 73 155
13 31 391
14 28 508
15 31 513
16 95 405
17 77 230
18 24 438
19 21 174
20 57 284
21 90 444
22 85 424
23 76 516
24 38 332
25 26 543
26 86 460
27 29 131
28 36 469
29 58 481
30 64 79
31 94 543
32 70 416
33 20 440
34 40 134
35 54 377
36 53 123
37 83 431
38 47 314
39 67 67
40 86 139
41 92 269
42 33 506
43 90 534
44 90 213
45 46 395
46 50 557
47 22 435
48 94 453
49 83 237
50 87 267
51 50 235
52 78 404
53 60 557
54 64 482
55 36 485
56 21 61
57 79 448
58 51 306
59 25 445
60 55 519
