NOP: 60
NINT: 12
0 53 7
53 103 8
103 156 9
156 194 10
194 251 9
251 301 8
301 356 7
356 404 6
404 448 5
448 488 4
488 524 3
524 300000 2
1 50 532
2 85 245
3 91 367
4 23 483
5 66 342
6 29 64
7 86 281
8 47 432
9 48 568
10 82 266
11 94 517
12 80 358
13 46 322
14 96 539
15 67 225
16 59 62
17 69 562
18 95 125
19 92 484
20 66 474
21 20 312
22 67 317
23 98 204
24 42 70
25 57 107
26 29 215
27 79 539
28 96 204
29 99 454
30 23 518
31 41 504
32 81 450
33 91 330
34 79 508
35 29 259
36 73 179
37 88 129
38 60 284
39 74 142
40 44 490
41 68 326
42 91 286
43 25 460
44 26 47
45 87 179
46 82 247
47 97 100
48 28 553
49 38 429
50 56 200
51 81 421
52 22 142
53 30 30
54 95 209
55 88 194
56 26 184
57 21 447
58 78 142
59 94 527
60 97 231
