NOP: 60
NINT: 15
0 41 4
41 72 5
72 100 6
100 133 7
133 176 8
176 212 9
212 246 10
246 282 9
282 315 8
315 356 7
356 408 6
408 454 5
454 496 4
496 534 3
534 300000 2
1 67 215
2 78 163
3 60 250
4 59 430
5 51 170
6 79 159
7 41 428
8 86 329
9 82 406
10 91 546
11 61 128
12 21 485
13 35 316
14 99 512
15 23 205
16 72 529
17 70 502
18 63 142
19 22 342
20 88 525
21 80 108
22 34 234
23 89 483
24 67 537
25 71 513
26 59 111
27 77 184
28 30 145
29 83 210
30 48 140
31 45 303
32 55 234
33 71 244
34 89 402
35 45 472
36 28 191
37 38 535
38 59 200
39 63 554
40 57 468
41 40 499
42 85 537
43 80 327
44 29 70
45 38 106
46 59 244
47 25 159
48 99 479
49 87 103
50 25 54
51 64 215
52 73 483
53 54 106
54 79 237
55 34 126
56 55 341
57 40 77
58 29 397
59 53 277
60 49 493
