NOP: 60
NINT: 11
0 42 8
42 86 9
86 146 10
146 199 9
199 232 8
232 267 7
267 330 6
330 372 5
372 419 4
419 453 3
453 300000 2
1 65 88
2 34 84
3 51 366
4 44 498
5 82 329
6 28 534
7 46 513
8 64 192
9 69 178
10 29 49
11 56 383
12 42 248
13 65 451
14 97 251
15 25 452
16 83 495
17 91 261
18 25 200
19 26 37
20 41 50
21 88 170
22 85 269
23 83 176
24 78 180
25 98 549
26 97 538
27 77 208
28 46 368
29 49 439
30 51 437
31 40 371
32 53 152
33 75 515
34 67 403
35 25 50
36 22 213
37 86 513
38 27 318
39 81 175
40 48 247
41 89 467
42 80 301
43 36 259
44 23 298
45 30 307
46 69 353
47 91 475
48 37 319
49 90 289
50 69 278
51 87 483
52 73 293
53 39 368
54 33 347
55 77 524
56 26 277
57 94 141
58 26 302
59 95 504
60 57 370
