NOP: 60
NINT: 18
0 39 1
39 67 2
67 100 3
100 127 4
127 172 5
172 205 6
205 239 7
239 279 8
279 300 9
300 332 10
332 369 9
369 406 8
406 441 7
441 475 6
475 499 5
499 532 4
532 575 3
575 300000 2
1 29 330
2 41 623
3 67 475
4 67 122
5 48 539
6 70 160
7 45 208
8 43 348
9 70 256
10 39 311
11 75 586
12 49 386
13 68 290
14 68 399
15 91 195
16 48 244
17 46 253
18 56 198
19 30 293
20 67 384
21 73 498
22 29 507
23 38 337
24 84 509
25 95 95
26 73 461
27 40 390
28 85 615
29 84 190
30 37 537
31 90 109
32 78 581
33 49 162
34 40 221
35 62 190
36 92 453
37 42 211
38 32 544
39 54 86
40 81 334
41 95 270
42 99 565
43 86 244
44 37 487
45 26 75
46 67 306
47 73 137
48 71 220
49 81 602
50 33 282
51 21 40
52 73 160
53 46 131
54 73 332
55 49 406
56 21 468
57 26 538
58 40 406
59 46 117
60 66 202
