NOP: 60
NINT: 12
0 43 7
43 99 8
99 143 9
143 192 10
192 249 9
249 302 8
302 364 7
364 402 6
402 453 5
453 478 4
478 526 3
526 300000 2
1 97 453
2 58 319
3 39 442
4 48 381
5 26 489
6 25 476
7 50 240
8 96 179
9 95 516
10 97 310
11 31 59
12 92 470
13 83 333
14 79 344
15 85 355
16 41 259
17 27 54
18 37 319
19 52 185
20 42 155
21 72 182
22 58 102
23 98 202
24 60 153
25 54 219
26 47 291
27 21 159
28 96 492
29 85 184
30 62 173
31 78 300
32 76 296
33 20 147
34 82 136
35 41 381
36 88 289
37 54 354
38 67 256
39 55 434
40 65 401
41 78 419
42 32 274
43 67 520
44 44 461
45 64 224
46 29 377
47 52 518
48 79 386
49 51 261
50 89 106
51 75 157
52 44 506
53 47 286
54 35 393
55 97 184
56 78 406
57 44 345
58 79 555
59 24 70
60 81 323
