NOP: 60
NINT: 18
0 36 1
36 72 2
72 107 3
107 146 4
146 167 5
167 210 6
210 235 7
235 276 8
276 315 9
315 350 10
350 383 9
383 425 8
425 464 7
464 487 6
487 524 5
524 555 4
555 592 3
592 300000 2
1 62 501
2 81 483
3 50 497
4 46 583
5 83 128
6 79 339
7 34 56
8 28 235
9 36 371
10 45 287
11 45 589
12 89 447
13 95 337
14 39 538
15 41 270
16 27 339
17 37 132
18 63 583
19 53 257
20 36 209
21 62 200
22 31 170
23 46 267
24 44 483
25 92 267
26 38 141
27 31 460
28 34 49
29 65 469
30 70 228
31 30 515
32 23 463
33 82 237
34 59 206
35 62 554
36 49 485
37 84 367
38 30 263
39 33 539
40 50 471
41 85 301
42 99 399
43 50 225
44 39 423
45 94 515
46 74 466
47 88 214
48 32 450
49 80 323
50 69 336
51 78 390
52 84 618
53 38 41
54 94 195
55 66 402
56 56 122
57 99 99
58 69 75
59 26 408
60 99 210
