NOP: 60
NINT: 14
0 37 5
37 71 6
71 118 7
118 141 8
141 176 9
176 214 10
214 258 9
258 298 8
298 348 7
348 394 6
394 428 5
428 463 4
463 492 3
492 300000 2
1 50 394
2 59 136
3 33 365
4 20 227
5 63 284
6 24 371
7 24 174
8 24 118
9 51 160
10 98 359
11 78 110
12 51 89
13 57 241
14 57 67
15 39 331
16 82 475
17 49 432
18 97 338
19 68 288
20 90 452
21 82 290
22 23 140
23 29 92
24 77 455
25 32 149
26 41 44
27 77 397
28 27 54
29 87 174
30 24 440
31 65 73
32 48 175
33 89 193
34 70 170
35 66 492
36 94 414
37 55 419
38 87 447
39 27 500
40 48 197
41 25 306
42 60 214
43 90 234
44 50 304
45 93 237
46 35 492
47 85 192
48 24 530
49 38 515
50 37 366
51 86 403
52 32 517
53 88 527
54 72 74
55 30 488
56 34 81
57 32 510
58 71 332
59 92 243
60 52 380
