NOP: 60
NINT: 15
0 32 4
32 79 5
79 118 6
118 154 7
154 188 8
188 230 9
230 274 10
274 300 9
300 333 8
333 375 7
375 408 6
408 441 5
441 479 4
479 510 3
510 300000 2
1 38 56
2 86 380
3 53 96
4 80 323
5 67 326
6 71 193
7 33 331
8 27 518
9 71 411
10 81 300
11 39 312
12 57 378
13 94 255
14 42 114
15 27 320
16 20 347
17 30 302
18 55 62
19 73 233
20 36 184
21 72 317
22 64 286
23 34 120
24 97 370
25 92 346
26 67 364
27 71 511
28 65 132
29 50 156
30 77 521
31 27 235
32 87 141
33 66 181
34 74 238
35 90 284
36 38 229
37 46 467
38 67 228
39 59 115
40 97 313
41 77 504
42 72 416
43 22 503
44 21 263
45 68 121
46 71 442
47 52 443
48 31 97
49 35 198
50 40 303
51 47 168
52 37 353
53 75 428
54 27 311
55 39 96
56 24 486
57 61 258
58 88 409
59 44 64
60 84 349
