NOP: 60
NINT: 15
0 41 4
41 68 5
68 103 6
103 141 7
141 168 8
168 206 9
206 244 10
244 281 9
281 310 8
310 339 7
339 381 6
381 408 5
408 437 4
437 468 3
468 300000 2
1 59 277
2 30 289
3 44 126
4 68 463
5 93 370
6 55 147
7 30 411
8 58 514
9 63 75
10 26 188
11 32 97
12 24 339
13 89 358
14 93 365
15 39 511
16 93 411
17 51 380
18 30 200
19 85 210
20 61 353
21 81 430
22 33 185
23 21 465
24 34 235
25 57 246
26 85 397
27 62 150
28 35 494
29 50 223
30 69 376
31 49 155
32 46 94
33 84 520
34 84 411
35 30 342
36 83 410
37 68 77
38 49 417
39 92 485
40 35 284
41 21 339
42 90 246
43 22 492
44 36 102
45 37 294
46 57 378
47 49 257
48 29 341
49 41 52
50 96 180
51 25 177
52 71 304
53 63 272
54 30 144
55 80 273
56 99 394
57 40 509
58 62 281
59 33 224
60 64 311
