NOP: 60
NINT: 15
0 45 4
45 79 5
79 109 6
109 141 7
141 180 8
180 224 9
224 268 10
268 285 9
285 305 8
305 344 7
344 377 6
377 416 5
416 455 4
455 495 3
495 300000 2
1 90 535
2 45 125
3 54 243
4 39 111
5 61 178
6 34 401
7 35 132
8 73 500
9 96 192
10 69 295
11 59 438
12 76 366
13 59 288
14 94 432
15 88 307
16 66 309
17 81 232
18 32 315
19 64 499
20 23 106
21 49 297
22 25 312
23 83 469
24 29 240
25 27 53
26 21 362
27 47 273
28 84 346
29 86 170
30 50 240
31 66 97
32 52 200
33 88 309
34 54 376
35 36 169
36 40 341
37 62 496
38 43 379
39 29 47
40 97 381
41 60 495
42 57 530
43 63 398
44 25 278
45 81 521
46 40 236
47 27 257
48 80 501
49 79 236
50 92 323
51 77 181
52 66 82
53 62 435
54 22 439
55 22 80
56 65 441
57 22 330
58 75 472
59 63 274
60 45 231
