NOP: 60
NINT: 9
0 54 10
54 115 9
115 169 8
169 256 7
256 333 6
333 393 5
393 476 4
476 557 3
557 300000 2
1 43 345
2 33 77
3 45 101
4 42 227
5 56 106
6 90 553
7 71 444
8 49 557
9 35 318
10 63 496
11 80 173
12 44 578
13 64 543
14 23 295
15 85 530
16 47 273
17 48 448
18 86 473
19 94 174
20 22 32
21 25 334
22 34 42
23 56 130
24 52 574
25 54 515
26 52 301
27 50 318
28 98 390
29 96 368
30 81 456
31 84 405
32 76 580
33 53 166
34 72 413
35 22 235
36 32 129
37 89 143
38 61 204
39 37 137
40 93 584
41 60 505
42 30 356
43 44 300
44 33 152
45 85 282
46 27 435
47 86 553
48 78 550
49 45 520
50 88 103
51 20 442
52 37 145
53 34 205
54 86 578
55 97 420
56 94 396
57 78 556
58 51 513
59 24 171
60 87 568
