NOP: 60
NINT: 12
0 46 7
46 101 8
101 142 9
142 193 10
193 232 9
232 293 8
293 329 7
329 371 6
371 421 5
421 456 4
456 500 3
500 300000 2
1 83 336
2 52 191
3 88 235
4 71 329
5 99 375
6 26 53
7 41 315
8 65 95
9 21 254
10 22 396
11 82 487
12 62 274
13 75 499
14 76 271
15 25 397
16 23 396
17 87 338
18 60 295
19 92 447
20 45 277
21 90 444
22 28 285
23 61 165
24 58 537
25 97 487
26 96 521
27 89 333
28 32 381
29 90 299
30 30 382
31 73 275
32 61 286
33 42 348
34 73 495
35 93 145
36 96 237
37 43 398
38 24 394
39 69 443
40 25 138
41 41 286
42 79 372
43 21 136
44 94 533
45 26 403
46 44 436
47 25 191
48 41 90
49 36 138
50 67 259
51 87 278
52 56 303
53 68 263
54 37 302
55 37 184
56 36 235
57 84 239
58 98 122
59 54 361
60 56 70
