NOP: 60
NINT: 13
0 44 6
44 100 7
100 148 8
148 199 9
199 227 10
227 265 9
265 301 8
301 352 7
352 405 6
405 442 5
442 490 4
490 535 3
535 300000 2
1 32 371
2 72 126
3 36 410
4 66 282
5 75 474
6 67 201
7 61 406
8 78 116
9 84 294
10 68 352
11 21 234
12 70 459
13 32 208
14 80 194
15 39 74
16 20 425
17 48 433
18 94 381
19 88 239
20 62 374
21 97 246
22 60 272
23 99 140
24 36 536
25 76 87
26 57 457
27 25 302
28 33 450
29 93 114
30 25 199
31 54 582
32 97 387
33 60 188
34 44 280
35 89 385
36 79 283
37 40 60
38 79 522
39 89 252
40 88 373
41 20 381
42 53 239
43 67 155
44 35 437
45 98 251
46 61 328
47 78 86
48 88 181
49 97 237
50 91 268
51 23 326
52 94 513
53 70 365
54 45 301
55 95 310
56 47 386
57 65 547
58 57 539
59 81 569
60 79 129
