NOP: 60
NINT: 9
0 57 10
57 98 9
98 155 8
155 216 7
216 295 6
295 351 5
351 401 4
401 441 3
441 300000 2
1 86 263
2 41 132
3 43 452
4 62 234
5 93 294
6 23 540
7 32 136
8 40 379
9 30 172
10 46 449
11 88 272
12 73 518
13 82 135
14 37 70
15 98 366
16 52 392
17 75 155
18 91 165
19 26 399
20 74 449
21 57 247
22 34 200
23 37 247
24 31 194
25 44 427
26 33 135
27 28 545
28 50 281
29 93 532
30 93 188
31 47 409
32 28 50
33 75 116
34 94 492
35 36 394
36 29 324
37 77 249
38 30 331
39 44 121
40 50 500
41 87 501
42 36 40
43 30 411
44 28 447
45 86 460
46 37 83
47 88 338
48 66 525
49 63 249
50 76 217
51 53 500
52 31 540
53 71 105
54 29 312
55 87 248
56 56 443
57 56 176
58 56 263
59 26 260
60 55 241
