NOP: 60
NINT: 15
0 41 4
41 75 5
75 120 6
120 156 7
156 197 8
197 231 9
231 275 10
275 304 9
304 339 8
339 371 7
371 407 6
407 444 5
444 490 4
490 522 3
522 300000 2
1 66 447
2 65 492
3 68 498
4 28 441
5 80 496
6 24 68
7 93 206
8 84 567
9 99 382
10 40 423
11 40 118
12 25 330
13 96 361
14 56 348
15 77 466
16 42 391
17 40 478
18 65 279
19 33 370
20 88 363
21 24 245
22 97 550
23 91 278
24 87 360
25 26 461
26 50 184
27 64 266
28 66 408
29 26 448
30 43 117
31 81 185
32 30 288
33 20 549
34 70 369
35 58 478
36 30 456
37 61 165
38 84 291
39 52 273
40 45 251
41 94 127
42 57 485
43 33 214
44 54 536
45 67 255
46 88 212
47 91 472
48 40 203
49 72 201
50 83 289
51 92 311
52 21 384
53 93 544
54 98 187
55 35 50
56 32 174
57 45 441
58 96 450
59 80 439
60 79 265
