NOP: 60
NINT: 14
0 43 5
43 83 6
83 127 7
127 171 8
171 212 9
212 252 10
252 302 9
302 344 8
344 381 7
381 415 6
415 449 5
449 485 4
485 540 3
540 300000 2
1 63 426
2 55 518
3 59 205
4 97 530
5 66 355
6 51 234
7 89 455
8 96 590
9 55 484
10 37 188
11 80 527
12 23 452
13 41 91
14 64 141
15 85 238
16 93 439
17 31 330
18 48 579
19 74 273
20 94 186
21 25 203
22 94 161
23 58 198
24 78 79
25 78 184
26 27 587
27 97 583
28 72 597
29 71 488
30 21 417
31 79 463
32 43 62
33 84 204
34 73 513
35 96 481
36 95 323
37 93 159
38 69 326
39 77 225
40 20 298
41 40 44
42 74 548
43 53 81
44 69 128
45 95 139
46 63 468
47 32 424
48 39 289
49 88 281
50 80 194
51 39 202
52 62 254
53 48 457
54 71 410
55 89 533
56 78 547
57 67 515
58 32 342
59 50 593
60 35 399
