NOP: 60
NINT: 16
0 39 3
39 66 4
66 97 5
97 131 6
131 170 7
170 195 8
195 237 9
237 266 10
266 307 9
307 338 8
338 368 7
368 390 6
390 431 5
431 463 4
463 500 3
500 300000 2
1 68 470
2 49 99
3 30 227
4 60 400
5 71 410
6 63 280
7 59 183
8 67 270
9 32 497
10 93 480
11 30 81
12 59 272
13 46 115
14 61 196
15 20 465
16 77 328
17 96 491
18 34 319
19 36 201
20 49 156
21 52 526
22 89 193
23 46 446
24 25 414
25 89 104
26 21 492
27 55 501
28 80 337
29 85 135
30 70 76
31 55 497
32 29 456
33 46 202
34 93 502
35 72 362
36 72 253
37 46 371
38 89 481
39 39 135
40 35 422
41 57 168
42 36 164
43 45 353
44 56 277
45 22 274
46 94 119
47 93 253
48 93 212
49 20 389
50 62 421
51 82 467
52 37 495
53 59 197
54 51 113
55 27 295
56 27 420
57 38 275
58 30 264
59 97 137
60 27 220
