NOP: 60
NINT: 17
0 42 2
42 79 3
79 133 4
133 161 5
161 202 6
202 239 7
239 267 8
267 307 9
307 345 10
345 396 9
396 446 8
446 479 7
479 516 6
516 559 5
559 602 4
602 638 3
638 300000 2
1 82 292
2 88 180
3 62 362
4 94 545
5 45 112
6 91 207
7 91 609
8 86 388
9 35 648
10 34 46
11 80 533
12 26 567
13 55 476
14 98 579
15 38 473
16 67 148
17 25 234
18 49 302
19 33 161
20 87 434
21 47 527
22 83 439
23 85 259
24 32 188
25 97 569
26 80 625
27 81 84
28 98 270
29 59 199
30 52 413
31 87 654
32 84 457
33 71 468
34 28 270
35 39 106
36 35 453
37 93 132
38 66 544
39 42 174
40 94 329
41 72 414
42 33 311
43 82 152
44 72 180
45 21 103
46 74 230
47 51 409
48 25 536
49 47 60
50 79 490
51 70 448
52 54 569
53 86 599
54 93 598
55 75 373
56 42 646
57 22 343
58 80 285
59 54 593
60 88 242
