NOP: 60
NINT: 10
0 55 9
55 105 10
105 136 9
136 194 8
194 250 7
250 300 6
300 329 5
329 388 4
388 425 3
425 300000 2
1 41 371
2 34 346
3 28 138
4 24 125
5 84 212
6 63 233
7 74 286
8 74 162
9 21 73
10 58 342
11 81 131
12 38 271
13 88 479
14 20 441
15 33 435
16 34 367
17 94 481
18 43 466
19 39 132
20 44 129
21 38 350
22 52 378
23 22 228
24 66 416
25 54 394
26 56 332
27 87 381
28 50 422
29 45 388
30 94 322
31 64 311
32 26 363
33 84 289
34 49 356
35 28 53
36 92 251
37 52 237
38 63 171
39 47 439
40 37 345
41 98 432
42 27 58
43 77 368
44 54 271
45 45 299
46 56 127
47 49 273
48 33 261
49 67 519
50 36 407
51 40 356
52 96 121
53 57 166
54 70 193
55 27 359
56 94 424
57 69 90
58 99 260
59 70 121
60 93 261
