NOP: 60
NINT: 9
0 66 10
66 140 9
140 187 8
187 236 7
236 308 6
308 362 5
362 433 4
433 495 3
495 300000 2
1 20 115
2 84 287
3 62 168
4 52 453
5 93 343
6 30 175
7 67 425
8 92 314
9 55 93
10 80 555
11 69 546
12 35 442
13 48 228
14 64 186
15 61 91
16 38 400
17 66 553
18 37 179
19 70 365
20 82 344
21 61 335
22 90 552
23 38 239
24 62 235
25 48 469
26 36 125
27 37 277
28 86 258
29 79 475
30 25 506
31 61 450
32 87 102
33 66 135
34 33 457
35 96 339
36 51 256
37 50 388
38 46 515
39 25 323
40 50 453
41 92 464
42 47 142
43 89 140
44 74 533
45 71 495
46 66 437
47 86 271
48 59 427
49 22 374
50 27 489
51 21 482
52 70 294
53 40 55
54 45 503
55 66 474
56 27 192
57 44 239
58 46 520
59 39 499
60 20 172
