NOP: 60
NINT: 13
0 41 6
41 83 7
83 122 8
122 156 9
156 206 10
206 245 9
245 279 8
279 322 7
322 358 6
358 399 5
399 444 4
444 469 3
469 300000 2
1 99 153
2 80 437
3 57 156
4 71 269
5 96 413
6 20 111
7 74 105
8 52 333
9 86 266
10 51 187
11 40 137
12 60 344
13 42 386
14 94 305
15 66 455
16 94 474
17 87 90
18 20 135
19 60 431
20 39 401
21 33 503
22 53 554
23 72 258
24 43 142
25 79 447
26 81 149
27 88 413
28 98 204
29 49 513
30 55 143
31 76 193
32 35 149
33 25 215
34 49 469
35 78 178
36 95 212
37 53 241
38 85 310
39 77 437
40 55 350
41 27 213
42 27 380
43 43 115
44 71 214
45 84 307
46 44 114
47 38 551
48 95 97
49 30 52
50 48 163
51 93 127
52 45 46
53 58 243
54 32 348
55 87 136
56 72 326
57 33 61
58 29 351
59 92 94
60 72 127
