NOP: 60
NINT: 11
0 43 8
43 94 9
94 152 10
152 208 9
208 268 8
268 314 7
314 367 6
367 434 5
434 498 4
498 530 3
530 300000 2
1 69 462
2 88 130
3 66 154
4 45 298
5 29 330
6 20 330
7 97 125
8 53 357
9 48 210
10 88 570
11 51 518
12 58 116
13 92 551
14 76 108
15 85 456
16 75 148
17 86 201
18 58 147
19 43 336
20 82 123
21 42 67
22 22 39
23 85 227
24 94 192
25 65 342
26 49 73
27 58 116
28 65 586
29 28 198
30 20 548
31 55 228
32 61 247
33 86 197
34 98 503
35 73 590
36 82 120
37 36 323
38 60 457
39 22 380
40 83 548
41 83 578
42 88 88
43 75 449
44 90 500
45 88 501
46 81 443
47 75 163
48 97 100
49 45 578
50 89 166
51 70 303
52 24 70
53 86 566
54 49 456
55 99 309
56 42 253
57 63 266
58 38 154
59 26 585
60 79 215
