NOP: 60
NINT: 14
0 28 5
28 60 6
60 90 7
90 133 8
133 169 9
169 204 10
204 239 9
239 271 8
271 308 7
308 350 6
350 402 5
402 456 4
456 505 3
505 300000 2
1 24 421
2 77 387
3 54 381
4 43 386
5 52 415
6 64 344
7 69 163
8 68 465
9 98 403
10 29 383
11 20 443
12 65 213
13 31 135
14 82 111
15 81 364
16 25 433
17 96 284
18 73 376
19 23 386
20 72 433
21 52 161
22 35 252
23 42 354
24 67 415
25 92 480
26 77 391
27 81 456
28 22 322
29 73 97
30 23 121
31 34 186
32 50 446
33 63 441
34 84 429
35 46 221
36 72 214
37 33 459
38 44 249
39 40 450
40 23 268
41 81 311
42 24 86
43 58 230
44 22 105
45 41 255
46 20 124
47 80 394
48 42 220
49 69 502
50 94 281
51 52 187
52 85 300
53 21 318
54 43 401
55 81 353
56 80 157
57 94 282
58 84 408
59 46 423
60 30 376
