NOP: 60
NINT: 10
0 55 9
55 95 10
95 160 9
160 205 8
205 246 7
246 317 6
317 396 5
396 475 4
475 532 3
532 300000 2
1 21 214
2 71 355
3 87 310
4 92 539
5 62 241
6 73 489
7 23 260
8 66 265
9 56 400
10 66 541
11 88 449
12 48 462
13 55 365
14 20 310
15 37 551
16 39 287
17 92 172
18 27 373
19 63 152
20 93 486
21 65 462
22 53 359
23 25 162
24 98 157
25 90 495
26 75 341
27 74 403
28 79 197
29 98 144
30 61 213
31 63 442
32 89 391
33 52 418
34 41 381
35 95 148
36 91 192
37 61 329
38 82 385
39 61 382
40 49 150
41 86 299
42 58 461
43 27 394
44 76 468
45 65 220
46 23 94
47 31 349
48 44 390
49 83 390
50 66 257
51 99 507
52 83 543
53 75 87
54 56 430
55 25 506
56 33 568
57 21 252
58 39 478
59 45 100
60 50 221
