NOP: 60
NINT: 9
0 59 10
59 135 9
135 198 8
198 248 7
248 310 6
310 373 5
373 432 4
432 503 3
503 300000 2
1 76 564
2 93 475
3 85 151
4 63 198
5 62 357
6 80 324
7 85 141
8 51 172
9 61 530
10 84 155
11 80 123
12 63 120
13 41 75
14 79 449
15 91 406
16 49 465
17 35 519
18 55 240
19 39 356
20 66 476
21 45 421
22 84 253
23 61 129
24 21 191
25 41 359
26 34 85
27 35 253
28 23 326
29 21 179
30 45 92
31 97 362
32 79 298
33 93 399
34 30 294
35 69 360
36 78 514
37 28 44
38 48 211
39 81 220
40 59 328
41 62 133
42 59 210
43 39 385
44 21 530
45 28 300
46 96 443
47 42 120
48 43 220
49 29 297
50 84 436
51 92 147
52 34 332
53 30 182
54 65 285
55 42 472
56 69 197
57 70 264
58 29 87
59 97 423
60 27 446
