NOP: 60
NINT: 13
0 32 6
32 78 7
78 125 8
125 161 9
161 198 10
198 235 9
235 272 8
272 323 7
323 344 6
344 382 5
382 400 4
400 446 3
446 300000 2
1 96 363
2 71 379
3 34 454
4 32 393
5 54 408
6 92 507
7 61 299
8 80 412
9 59 397
10 22 244
11 35 505
12 42 129
13 60 390
14 25 484
15 73 297
16 34 70
17 37 158
18 80 216
19 97 192
20 57 384
21 69 408
22 56 430
23 79 382
24 33 293
25 48 55
26 89 100
27 62 408
28 22 275
29 58 103
30 59 490
31 30 178
32 65 353
33 50 365
34 27 208
35 54 494
36 91 204
37 71 168
38 53 326
39 41 482
40 52 52
41 77 377
42 71 165
43 38 158
44 68 503
45 49 500
46 43 230
47 44 293
48 34 378
49 84 491
50 33 223
51 69 169
52 42 431
53 94 495
54 83 253
55 43 312
56 34 140
57 67 495
58 62 318
59 59 254
60 90 390
