NOP: 60
NINT: 15
0 41 4
41 80 5
80 121 6
121 161 7
161 211 8
211 251 9
251 278 10
278 331 9
331 364 8
364 390 7
390 427 6
427 470 5
470 508 4
508 549 3
549 300000 2
1 79 241
2 42 546
3 79 523
4 26 302
5 90 365
6 41 380
7 59 168
8 34 96
9 27 49
10 70 304
11 75 82
12 20 291
13 78 235
14 74 351
15 65 524
16 80 168
17 42 394
18 75 250
19 98 327
20 32 274
21 36 531
22 21 194
23 63 157
24 63 461
25 33 391
26 21 536
27 23 364
28 56 220
29 24 387
30 67 164
31 75 351
32 59 271
33 79 191
34 22 380
35 79 278
36 35 365
37 73 101
38 98 138
39 78 368
40 33 64
41 94 152
42 52 94
43 32 39
44 28 310
45 98 504
46 44 356
47 41 312
48 58 205
49 72 232
50 37 55
51 97 451
52 40 93
53 63 185
54 65 349
55 52 221
56 94 335
57 69 229
58 93 389
59 62 344
60 55 117
