NOP: 60
NINT: 14
0 37 5
37 82 6
82 118 7
118 165 8
165 209 9
209 242 10
242 288 9
288 321 8
321 355 7
355 383 6
383 438 5
438 482 4
482 518 3
518 300000 2
1 37 218
2 27 475
3 63 327
4 83 401
5 88 342
6 87 432
7 30 424
8 39 505
9 80 287
10 24 401
11 42 46
12 42 231
13 48 251
14 47 82
15 80 127
16 31 447
17 93 452
18 88 443
19 91 520
20 97 493
21 71 440
22 50 303
23 39 103
24 58 303
25 50 491
26 82 387
27 40 335
28 45 261
29 29 139
30 35 433
31 94 200
32 21 363
33 69 235
34 86 523
35 84 453
36 23 342
37 97 477
38 75 499
39 20 493
40 81 406
41 93 349
42 45 414
43 89 488
44 82 117
45 25 235
46 49 126
47 58 241
48 25 445
49 87 375
50 35 510
51 53 345
52 20 34
53 86 513
54 41 157
55 35 179
56 71 133
57 81 435
58 96 401
59 39 485
60 63 427
