NOP: 60
NINT: 9
0 52 10
52 91 9
91 159 8
159 205 7
205 293 6
293 359 5
359 430 4
430 494 3
494 300000 2
1 97 275
2 27 331
3 77 567
4 71 220
5 24 373
6 56 505
7 50 363
8 69 491
9 46 585
10 96 590
11 97 115
12 82 412
13 81 195
14 47 421
15 64 493
16 36 107
17 40 44
18 60 326
19 68 201
20 30 293
21 68 291
22 43 166
23 75 319
24 74 463
25 80 281
26 21 350
27 55 431
28 44 385
29 21 266
30 89 234
31 77 565
32 32 136
33 88 324
34 69 190
35 41 206
36 63 343
37 82 294
38 62 189
39 99 203
40 43 242
41 40 445
42 59 114
43 48 191
44 34 262
45 36 508
46 34 149
47 35 44
48 95 378
49 36 187
50 35 176
51 87 360
52 82 267
53 76 200
54 75 324
55 27 277
56 20 301
57 86 558
58 94 250
59 55 381
60 80 85
