NOP: 60
NINT: 11
0 40 8
40 102 9
102 159 10
159 217 9
217 257 8
257 298 7
298 353 6
353 414 5
414 461 4
461 510 3
510 300000 2
1 71 510
2 60 290
3 79 112
4 42 405
5 59 263
6 30 334
7 38 126
8 70 254
9 22 211
10 55 105
11 81 511
12 83 310
13 93 287
14 25 165
15 97 112
16 71 110
17 75 560
18 54 364
19 62 546
20 88 393
21 59 126
22 58 400
23 38 323
24 25 202
25 32 538
26 50 113
27 98 527
28 57 148
29 55 182
30 92 522
31 90 480
32 41 179
33 64 351
34 21 434
35 49 425
36 40 292
37 30 404
38 78 150
39 55 109
40 37 118
41 68 412
42 95 130
43 94 455
44 69 554
45 37 393
46 49 351
47 62 516
48 72 242
49 99 250
50 85 273
51 72 353
52 96 98
53 24 329
54 31 57
55 64 188
56 26 339
57 91 256
58 89 161
59 64 413
60 65 331
