NOP: 60
NINT: 15
0 45 4
45 93 5
93 128 6
128 181 7
181 230 8
230 246 9
246 283 10
283 315 9
315 351 8
351 381 7
381 420 6
420 464 5
464 492 4
492 530 3
530 300000 2
1 52 374
2 74 122
3 32 175
4 59 240
5 27 392
6 89 431
7 60 131
8 73 490
9 73 539
10 66 469
11 67 141
12 96 485
13 23 278
14 89 389
15 80 460
16 88 438
17 78 159
18 73 208
19 46 69
20 35 105
21 68 418
22 31 119
23 46 106
24 73 244
25 80 423
26 78 435
27 46 56
28 35 401
29 64 504
30 71 351
31 65 397
32 36 304
33 52 230
34 97 408
35 70 559
36 69 363
37 39 236
38 78 91
39 54 449
40 32 40
41 45 295
42 74 556
43 79 149
44 76 383
45 74 530
46 28 325
47 38 206
48 80 384
49 30 83
50 68 204
51 29 61
52 96 563
53 56 201
54 54 364
55 58 524
56 57 324
57 26 45
58 38 535
59 31 101
60 82 388
