NOP: 60
NINT: 10
0 44 9
44 99 10
99 141 9
141 207 8
207 255 7
255 322 6
322 365 5
365 409 4
409 471 3
471 300000 2
1 66 234
2 34 282
3 30 270
4 30 176
5 56 218
6 71 153
7 40 401
8 46 55
9 43 276
10 33 462
11 23 284
12 35 88
13 61 491
14 82 178
15 86 170
16 36 132
17 53 120
18 20 125
19 64 313
20 79 502
21 24 415
22 44 368
23 47 193
24 25 275
25 61 340
26 94 283
27 30 224
28 32 64
29 84 113
30 59 486
31 58 323
32 67 359
33 61 244
34 51 112
35 76 85
36 21 505
37 31 507
38 78 329
39 65 389
40 42 153
41 87 102
42 49 78
43 29 127
44 65 137
45 69 136
46 40 224
47 91 127
48 21 127
49 88 193
50 93 110
51 62 129
52 70 499
53 44 372
54 74 217
55 37 243
56 26 426
57 74 184
58 72 358
59 48 207
60 95 371
