NOP: 60
NINT: 12
0 38 7
38 85 8
85 133 9
133 183 10
183 233 9
233 273 8
273 335 7
335 368 6
368 413 5
413 466 4
466 514 3
514 300000 2
1 36 165
2 83 515
3 49 384
4 50 213
5 78 303
6 73 225
7 26 253
8 44 95
9 44 383
10 61 445
11 61 142
12 48 272
13 79 152
14 61 206
15 62 318
16 78 192
17 84 150
18 50 467
19 83 516
20 42 374
21 38 145
22 67 317
23 35 509
24 53 396
25 48 401
26 69 108
27 34 441
28 47 204
29 20 182
30 60 217
31 49 194
32 75 554
33 21 301
34 23 458
35 68 153
36 96 214
37 71 535
38 59 110
39 80 197
40 85 346
41 87 268
42 63 499
43 74 308
44 40 334
45 79 370
46 91 354
47 40 512
48 38 152
49 80 558
50 89 280
51 82 470
52 63 119
53 63 490
54 99 473
55 87 345
56 98 208
57 97 430
58 59 151
59 24 318
60 64 533
