NOP: 60
NINT: 9
0 69 10
69 136 9
136 190 8
190 257 7
257 299 6
299 368 5
368 415 4
415 481 3
481 300000 2
1 69 360
2 93 416
3 48 457
4 57 239
5 94 123
6 25 142
7 91 465
8 82 174
9 54 182
10 34 228
11 67 67
12 56 124
13 88 472
14 33 115
15 61 200
16 23 418
17 84 506
18 46 401
19 65 345
20 52 164
21 43 342
22 87 560
23 82 438
24 56 437
25 78 373
26 99 578
27 54 486
28 36 418
29 56 240
30 74 108
31 94 380
32 43 512
33 48 304
34 28 582
35 96 399
36 54 384
37 74 221
38 43 181
39 39 215
40 25 211
41 20 245
42 53 294
43 43 447
44 97 559
45 66 362
46 61 471
47 62 392
48 50 356
49 28 75
50 58 420
51 52 106
52 41 436
53 99 532
54 39 528
55 30 283
56 56 234
57 79 525
58 74 288
59 68 226
60 83 171
