NOP: 60
NINT: 9
0 66 10
66 133 9
133 203 8
203 261 7
261 342 6
342 391 5
391 454 4
454 493 3
493 300000 2
1 42 140
2 23 228
3 81 521
4 92 364
5 30 136
6 65 463
7 74 93
8 58 351
9 28 460
10 42 214
11 54 533
12 25 570
13 24 127
14 59 232
15 50 309
16 25 289
17 48 205
18 24 135
19 64 227
20 79 370
21 65 358
22 37 357
23 95 564
24 92 436
25 58 393
26 93 97
27 74 199
28 63 372
29 81 313
30 91 454
31 88 145
32 42 541
33 37 271
34 71 572
35 38 398
36 72 523
37 88 445
38 39 342
39 46 318
40 37 565
41 64 337
42 54 63
43 49 305
44 58 442
45 93 475
46 41 81
47 80 359
48 42 136
49 87 312
50 99 493
51 52 107
52 42 227
53 50 98
54 80 373
55 22 163
56 96 226
57 49 201
58 46 336
59 46 559
60 65 559
