NOP: 60
NINT: 9
0 76 10
76 155 9
155 215 8
215 281 7
281 358 6
358 421 5
421 479 4
479 552 3
552 300000 2
1 52 176
2 51 339
3 66 320
4 94 401
5 24 120
6 71 179
7 34 133
8 70 261
9 33 258
10 49 546
11 72 515
12 48 549
13 22 112
14 28 248
15 86 400
16 89 248
17 77 258
18 56 76
19 49 199
20 84 339
21 93 181
22 35 515
23 48 269
24 65 540
25 71 484
26 22 197
27 76 369
28 27 188
29 86 494
30 42 197
31 83 393
32 81 236
33 73 232
34 59 445
35 46 416
36 75 545
37 98 504
38 88 586
39 91 131
40 38 390
41 44 156
42 46 145
43 68 577
44 89 538
45 80 394
46 87 413
47 82 516
48 22 263
49 71 303
50 86 560
51 96 279
52 46 152
53 48 464
54 37 550
55 75 395
56 39 511
57 29 160
58 95 532
59 47 436
60 30 93
