NOP: 60
NINT: 12
0 51 7
51 103 8
103 136 9
136 181 10
181 242 9
242 281 8
281 330 7
330 375 6
375 418 5
418 454 4
454 481 3
481 300000 2
1 25 313
2 40 280
3 62 155
4 72 374
5 77 330
6 48 232
7 22 42
8 35 250
9 53 99
10 86 288
11 28 94
12 53 547
13 77 259
14 74 110
15 43 485
16 35 408
17 44 314
18 83 179
19 36 184
20 48 256
21 93 179
22 62 123
23 37 207
24 48 77
25 40 303
26 91 474
27 33 262
28 35 383
29 32 449
30 58 210
31 96 496
32 33 180
33 87 237
34 72 225
35 99 153
36 96 127
37 67 196
38 38 196
39 67 184
40 94 517
41 86 274
42 78 498
43 84 528
44 88 290
45 26 79
46 83 263
47 26 106
48 23 499
49 51 440
50 33 416
51 85 136
52 80 469
53 44 154
54 95 522
55 73 365
56 59 397
57 77 311
58 62 474
59 78 536
60 83 164
