NOP: 60
NINT: 12
0 58 7
58 119 8
119 147 9
147 194 10
194 237 9
237 264 8
264 302 7
302 347 6
347 396 5
396 440 4
440 480 3
480 300000 2
1 84 242
2 47 65
3 89 333
4 78 408
5 33 508
6 96 422
7 51 326
8 73 251
9 36 224
10 25 224
11 90 156
12 97 545
13 94 260
14 62 181
15 98 278
16 52 113
17 77 457
18 25 29
19 77 552
20 34 150
21 39 255
22 61 327
23 25 247
24 69 464
25 48 348
26 94 273
27 34 97
28 66 481
29 81 210
30 56 255
31 66 66
32 43 301
33 75 183
34 71 112
35 63 354
36 97 571
37 99 351
38 27 415
39 76 202
40 75 96
41 61 113
42 69 447
43 59 187
44 74 373
45 51 166
46 60 317
47 53 550
48 93 199
49 49 111
50 34 524
51 39 299
52 24 537
53 68 129
54 89 119
55 62 335
56 64 404
57 33 40
58 57 480
59 95 218
60 56 275
