NOP: 60
NINT: 9
0 76 10
76 155 9
155 217 8
217 303 7
303 362 6
362 411 5
411 473 4
473 545 3
545 300000 2
1 56 430
2 77 199
3 94 267
4 35 460
5 73 572
6 96 211
7 89 452
8 81 398
9 46 546
10 68 575
11 88 498
12 29 525
13 86 542
14 37 260
15 22 392
16 91 385
17 98 355
18 92 352
19 45 482
20 35 558
21 70 71
22 37 86
23 85 397
24 53 281
25 27 553
26 33 418
27 64 459
28 53 93
29 49 326
30 91 350
31 78 551
32 53 80
33 82 330
34 45 308
35 78 409
36 73 214
37 92 309
38 66 209
39 29 591
40 31 164
41 42 394
42 78 426
43 70 263
44 38 171
45 67 476
46 84 228
47 38 587
48 57 137
49 63 600
50 34 174
51 76 607
52 94 599
53 29 500
54 22 304
55 67 336
56 38 165
57 79 347
58 71 603
59 42 216
60 89 314
