NOP: 60
NINT: 10
0 64 9
64 112 10
112 159 9
159 216 8
216 277 7
277 344 6
344 401 5
401 458 4
458 524 3
524 300000 2
1 42 124
2 61 400
3 51 556
4 84 245
5 75 378
6 35 379
7 50 147
8 48 205
9 81 129
10 77 77
11 58 107
12 28 522
13 52 183
14 73 497
15 26 314
16 22 232
17 20 319
18 26 244
19 27 42
20 44 545
21 66 135
22 22 52
23 85 140
24 94 424
25 80 168
26 28 445
27 50 142
28 56 258
29 98 361
30 27 91
31 92 105
32 98 316
33 25 181
34 86 192
35 77 284
36 99 228
37 95 367
38 64 441
39 26 298
40 57 450
41 35 380
42 84 98
43 75 502
44 80 259
45 21 463
46 87 141
47 54 56
48 21 246
49 53 557
50 93 244
51 86 324
52 24 226
53 79 562
54 43 255
55 94 127
56 48 261
57 95 254
58 72 550
59 97 185
60 57 212
