NOP: 60
NINT: 16
0 41 3
41 77 4
77 114 5
114 160 6
160 203 7
203 232 8
232 266 9
266 308 10
308 337 9
337 381 8
381 413 7
413 463 6
463 506 5
506 552 4
552 583 3
583 300000 2
1 25 296
2 97 401
3 80 392
4 29 319
5 68 401
6 49 333
7 26 367
8 26 400
9 58 475
10 21 512
11 90 521
12 81 212
13 90 556
14 96 540
15 83 379
16 96 498
17 42 89
18 74 609
19 26 226
20 85 88
21 70 602
22 39 371
23 29 128
24 73 448
25 69 196
26 40 148
27 26 132
28 71 158
29 86 336
30 84 331
31 92 360
32 84 572
33 41 447
34 32 243
35 77 189
36 85 413
37 99 338
38 27 87
39 35 479
40 88 617
41 48 331
42 90 453
43 40 81
44 51 373
45 71 369
46 84 358
47 63 575
48 35 586
49 99 134
50 42 375
51 75 204
52 69 233
53 75 270
54 63 73
55 28 607
56 67 139
57 91 223
58 71 176
59 81 305
60 56 437
