NOP: 60
NINT: 13
0 38 6
38 81 7
81 113 8
113 152 9
152 197 10
197 217 9
217 268 8
268 301 7
301 346 6
346 383 5
383 409 4
409 445 3
445 300000 2
1 54 330
2 44 421
3 52 403
4 38 449
5 50 453
6 75 131
7 75 283
8 76 189
9 88 265
10 38 143
11 44 260
12 83 140
13 45 336
14 64 417
15 21 444
16 60 203
17 39 453
18 93 137
19 38 92
20 50 310
21 67 449
22 23 445
23 64 193
24 33 440
25 55 244
26 49 160
27 42 70
28 92 338
29 27 159
30 23 283
31 67 368
32 81 117
33 59 257
34 46 480
35 37 425
36 51 488
37 66 341
38 90 401
39 38 94
40 52 384
41 41 106
42 23 31
43 91 490
44 52 378
45 84 249
46 48 98
47 49 125
48 26 363
49 29 397
50 29 374
51 35 468
52 24 68
53 67 108
54 73 295
55 93 351
56 21 476
57 51 420
58 94 114
59 43 86
60 55 100
