NOP: 60
NINT: 14
0 20 5
20 63 6
63 104 7
104 141 8
141 174 9
174 212 10
212 256 9
256 295 8
295 330 7
330 362 6
362 394 5
394 443 4
443 484 3
484 300000 2
1 23 123
2 34 447
3 98 399
4 85 193
5 89 383
6 69 526
7 94 344
8 76 127
9 83 377
10 65 312
11 32 280
12 33 443
13 55 479
14 42 222
15 36 232
16 82 83
17 58 458
18 25 292
19 36 376
20 46 202
21 32 425
22 65 439
23 89 302
24 77 355
25 31 224
26 24 180
27 37 399
28 70 211
29 72 74
30 65 87
31 40 141
32 70 197
33 59 464
34 97 147
35 71 348
36 80 157
37 24 311
38 22 305
39 97 340
40 80 235
41 59 216
42 64 151
43 50 359
44 54 232
45 72 102
46 81 410
47 77 306
48 60 453
49 93 462
50 24 28
51 21 509
52 62 100
53 85 167
54 48 100
55 66 276
56 52 524
57 21 340
58 21 372
59 27 243
60 45 471
