NOP: 60
NINT: 15
0 45 4
45 91 5
91 137 6
137 176 7
176 221 8
221 264 9
264 297 10
297 347 9
347 403 8
403 448 7
448 493 6
493 541 5
541 578 4
578 626 3
626 300000 2
1 68 562
2 82 511
3 31 263
4 28 367
5 78 229
6 76 460
7 87 123
8 59 325
9 74 178
10 42 172
11 40 224
12 25 588
13 75 92
14 90 114
15 22 375
16 70 80
17 79 586
18 59 276
19 86 210
20 87 323
21 85 261
22 63 366
23 78 102
24 34 402
25 64 290
26 63 475
27 90 103
28 98 103
29 78 499
30 87 195
31 55 469
32 76 609
33 96 148
34 95 566
35 89 270
36 53 384
37 73 526
38 99 156
39 26 253
40 29 534
41 55 80
42 97 472
43 25 120
44 58 318
45 97 149
46 82 348
47 95 160
48 33 461
49 53 567
50 40 552
51 76 143
52 25 129
53 35 278
54 80 151
55 54 344
56 40 212
57 53 322
58 20 482
59 87 293
60 32 524
