NOP: 60
NINT: 10
0 61 9
61 133 10
133 191 9
191 231 8
231 267 7
267 333 6
333 386 5
386 449 4
449 497 3
497 300000 2
1 24 290
2 88 138
3 96 200
4 93 363
5 25 180
6 95 286
7 49 463
8 89 324
9 59 448
10 79 261
11 35 108
12 66 583
13 46 237
14 89 415
15 97 178
16 68 522
17 48 48
18 81 471
19 79 217
20 70 266
21 89 393
22 78 558
23 24 480
24 65 518
25 94 337
26 96 488
27 95 351
28 43 377
29 61 578
30 85 579
31 40 108
32 99 606
33 76 255
34 70 413
35 65 511
36 62 128
37 44 112
38 67 393
39 27 44
40 61 208
41 53 264
42 52 527
43 96 455
44 61 544
45 71 594
46 36 256
47 59 399
48 29 361
49 99 407
50 83 165
51 31 565
52 95 151
53 61 512
54 28 589
55 47 446
56 52 145
57 75 212
58 23 368
59 79 224
60 35 148
