NOP: 60
NINT: 10
0 61 9
61 113 10
113 162 9
162 228 8
228 285 7
285 337 6
337 410 5
410 485 4
485 544 3
544 300000 2
1 26 338
2 85 219
3 37 76
4 20 161
5 78 500
6 80 297
7 60 285
8 20 100
9 98 149
10 25 469
11 23 50
12 78 120
13 45 176
14 56 534
15 92 119
16 41 422
17 23 477
18 89 322
19 28 407
20 60 399
21 78 263
22 64 410
23 22 455
24 69 496
25 57 86
26 24 437
27 69 505
28 92 401
29 81 173
30 74 451
31 33 182
32 20 94
33 91 288
34 21 535
35 90 372
36 30 357
37 81 128
38 41 119
39 58 80
40 98 355
41 69 180
42 79 420
43 80 417
44 25 118
45 60 402
46 60 453
47 71 451
48 75 209
49 31 35
50 91 148
51 57 108
52 37 226
53 61 432
54 75 417
55 40 82
56 32 53
57 85 472
58 96 469
59 80 241
60 32 256
