NOP: 60
NINT: 14
0 42 5
42 74 6
74 113 7
113 156 8
156 195 9
195 235 10
235 262 9
262 303 8
303 341 7
341 380 6
380 403 5
403 437 4
437 482 3
482 300000 2
1 26 355
2 61 293
3 22 377
4 89 405
5 22 492
6 78 384
7 79 495
8 85 113
9 67 288
10 71 245
11 37 268
12 29 302
13 61 405
14 64 388
15 84 482
16 45 436
17 69 272
18 56 235
19 59 183
20 53 461
21 80 160
22 52 177
23 53 407
24 24 446
25 42 111
26 51 169
27 25 213
28 66 446
29 22 366
30 22 150
31 69 398
32 44 305
33 62 411
34 62 101
35 25 210
36 41 293
37 23 259
38 37 228
39 61 117
40 99 198
41 41 126
42 79 424
43 91 495
44 66 269
45 77 436
46 68 192
47 49 281
48 33 455
49 35 469
50 94 246
51 69 499
52 21 187
53 43 440
54 23 343
55 96 395
56 84 338
57 60 121
58 24 228
59 24 42
60 73 396
