NOP: 60
NINT: 9
0 81 10
81 119 9
119 179 8
179 265 7
265 336 6
336 432 5
432 518 4
518 565 3
565 300000 2
1 56 508
2 39 524
3 20 565
4 58 246
5 52 269
6 80 80
7 49 572
8 52 209
9 41 230
10 59 148
11 83 123
12 54 317
13 52 479
14 74 258
15 90 561
16 76 205
17 43 282
18 91 525
19 57 158
20 71 254
21 96 120
22 38 479
23 32 273
24 41 421
25 74 324
26 68 184
27 54 272
28 54 144
29 90 198
30 75 133
31 63 341
32 35 49
33 71 183
34 55 380
35 69 70
36 55 420
37 52 305
38 35 113
39 38 81
40 29 171
41 77 363
42 56 112
43 90 313
44 61 403
45 65 534
46 93 380
47 84 573
48 25 120
49 59 309
50 70 159
51 52 189
52 88 481
53 46 338
54 35 562
55 74 162
56 39 340
57 92 182
58 72 515
59 23 168
60 53 374
