NOP: 60
NINT: 12
0 43 7
43 83 8
83 122 9
122 172 10
172 221 9
221 260 8
260 308 7
308 353 6
353 416 5
416 475 4
475 521 3
521 300000 2
1 27 42
2 42 317
3 23 229
4 32 89
5 81 170
6 60 296
7 30 456
8 82 328
9 53 492
10 45 276
11 50 513
12 43 273
13 39 513
14 52 317
15 34 376
16 56 412
17 29 48
18 30 55
19 34 421
20 70 79
21 22 381
22 34 228
23 95 106
24 90 361
25 57 208
26 63 163
27 81 286
28 70 149
29 43 306
30 26 344
31 94 385
32 86 521
33 69 185
34 98 335
35 88 382
36 40 299
37 51 373
38 66 448
39 47 339
40 64 139
41 27 78
42 31 291
43 43 489
44 42 87
45 95 278
46 65 524
47 90 414
48 62 522
49 75 177
50 49 321
51 82 346
52 50 447
53 56 423
54 91 175
55 41 522
56 25 441
57 89 446
58 96 268
59 81 482
60 49 234
