NOP: 60
NINT: 16
0 44 3
44 69 4
69 98 5
98 130 6
130 169 7
169 200 8
200 243 9
243 283 10
283 316 9
316 356 8
356 402 7
402 442 6
442 465 5
465 508 4
508 534 3
534 300000 2
1 44 470
2 86 219
3 77 232
4 30 393
5 81 430
6 35 47
7 28 357
8 89 198
9 59 323
10 36 454
11 69 270
12 82 553
13 28 132
14 71 179
15 94 493
16 21 197
17 56 333
18 41 486
19 27 293
20 50 337
21 23 265
22 42 289
23 37 292
24 58 201
25 90 509
26 63 548
27 64 551
28 33 209
29 84 254
30 79 285
31 77 308
32 86 271
33 46 168
34 26 244
35 25 530
36 26 48
37 47 285
38 36 210
39 96 161
40 58 442
41 79 357
42 66 191
43 26 92
44 29 513
45 63 401
46 67 105
47 83 336
48 53 296
49 59 144
50 63 203
51 95 486
52 86 191
53 95 521
54 78 489
55 78 351
56 69 124
57 23 109
58 59 117
59 22 467
60 87 531
