NOP: 60
NINT: 10
0 65 9
65 121 10
121 172 9
172 222 8
222 279 7
279 335 6
335 401 5
401 471 4
471 529 3
529 300000 2
1 54 439
2 27 28
3 43 243
4 82 365
5 33 128
6 66 294
7 24 380
8 31 267
9 61 204
10 27 182
11 45 466
12 67 381
13 98 241
14 81 138
15 89 540
16 31 539
17 48 401
18 50 167
19 64 447
20 83 513
21 76 201
22 89 243
23 42 222
24 58 162
25 84 207
26 27 435
27 93 471
28 40 499
29 89 105
30 40 149
31 25 338
32 99 438
33 45 383
34 68 185
35 97 126
36 70 299
37 71 249
38 40 386
39 29 34
40 83 95
41 22 94
42 86 463
43 78 535
44 25 35
45 90 531
46 85 487
47 44 293
48 25 524
49 34 528
50 35 189
51 73 290
52 79 349
53 20 141
54 44 459
55 77 507
56 77 390
57 40 467
58 61 90
59 52 284
60 63 546
