NOP: 60
NINT: 9
0 68 10
68 114 9
114 183 8
183 237 7
237 301 6
301 360 5
360 440 4
440 506 3
506 300000 2
1 43 168
2 52 305
3 76 319
4 42 233
5 84 514
6 56 581
7 69 555
8 73 418
9 62 197
10 62 452
11 80 158
12 44 562
13 88 157
14 78 533
15 50 453
16 66 467
17 42 173
18 25 567
19 63 367
20 22 550
21 30 360
22 77 99
23 84 578
24 76 199
25 62 153
26 98 342
27 59 588
28 54 577
29 80 230
30 51 482
31 81 486
32 56 588
33 33 580
34 66 361
35 90 455
36 96 375
37 80 277
38 29 386
39 65 430
40 59 292
41 95 501
42 36 171
43 79 244
44 98 425
45 56 98
46 34 190
47 44 281
48 40 319
49 91 383
50 29 360
51 59 269
52 25 421
53 45 117
54 97 423
55 47 541
56 57 400
57 94 447
58 44 85
59 69 608
60 57 110
