NOP: 60
NINT: 18
0 39 1
39 70 2
70 98 3
98 127 4
127 152 5
152 178 6
178 213 7
213 228 8
228 255 9
255 289 10
289 317 9
317 342 8
342 365 7
365 410 6
410 441 5
441 459 4
459 486 3
486 300000 2
1 66 172
2 47 466
3 69 530
4 23 335
5 94 171
6 42 410
7 95 325
8 29 389
9 50 277
10 85 253
11 47 263
12 64 141
13 23 380
14 36 192
15 58 262
16 64 152
17 31 180
18 97 204
19 44 324
20 22 497
21 54 110
22 57 227
23 23 498
24 59 171
25 46 273
26 52 134
27 83 407
28 33 375
29 52 494
30 40 231
31 78 445
32 27 256
33 27 522
34 91 517
35 70 484
36 51 399
37 49 412
38 63 236
39 58 358
40 20 445
41 31 239
42 81 502
43 37 118
44 41 190
45 39 508
46 75 369
47 29 428
48 51 205
49 79 459
50 27 440
51 90 332
52 63 188
53 45 386
54 30 68
55 42 218
56 53 548
57 81 548
58 71 98
59 55 373
60 21 375
