NOP: 60
NINT: 16
0 38 3
38 64 4
64 103 5
103 158 6
158 196 7
196 224 8
224 248 9
248 284 10
284 316 9
316 356 8
356 386 7
386 420 6
420 463 5
463 502 4
502 536 3
536 300000 2
1 27 333
2 55 494
3 25 232
4 56 362
5 59 79
6 44 437
7 83 170
8 75 267
9 39 248
10 44 292
11 41 185
12 95 106
13 21 367
14 92 402
15 92 183
16 71 420
17 46 496
18 97 485
19 69 144
20 62 574
21 80 367
22 52 379
23 63 85
24 33 287
25 47 262
26 92 128
27 51 456
28 89 270
29 31 287
30 56 211
31 55 382
32 81 400
33 48 287
34 20 253
35 69 496
36 38 248
37 87 406
38 59 497
39 77 102
40 95 572
41 29 188
42 69 263
43 37 234
44 34 407
45 32 457
46 79 567
47 70 207
48 42 403
49 74 523
50 71 115
51 95 275
52 44 486
53 33 549
54 76 310
55 93 223
56 22 47
57 85 388
58 65 175
59 26 92
60 53 161
