NOP: 60
NINT: 10
0 50 9
50 96 10
96 152 9
152 215 8
215 258 7
258 334 6
334 384 5
384 442 4
442 514 3
514 300000 2
1 25 360
2 60 485
3 34 527
4 71 127
5 79 100
6 28 148
7 50 134
8 68 395
9 71 303
10 59 64
11 75 383
12 21 215
13 44 515
14 53 526
15 30 485
16 63 176
17 49 428
18 62 151
19 77 555
20 72 155
21 72 544
22 50 181
23 46 555
24 63 98
25 55 403
26 82 543
27 64 221
28 51 126
29 90 168
30 49 204
31 72 522
32 98 542
33 96 491
34 88 461
35 77 284
36 81 94
37 50 132
38 40 322
39 87 448
40 22 421
41 88 247
42 68 448
43 63 496
44 29 398
45 40 441
46 41 236
47 60 424
48 39 178
49 80 474
50 80 526
51 96 188
52 27 373
53 21 407
54 37 476
55 48 358
56 88 523
57 94 483
58 53 487
59 27 118
60 36 382
