NOP: 60
NINT: 9
0 55 10
55 129 9
129 183 8
183 232 7
232 283 6
283 345 5
345 429 4
429 509 3
509 300000 2
1 85 141
2 61 358
3 41 555
4 35 572
5 53 108
6 93 512
7 20 144
8 95 310
9 55 200
10 95 438
11 66 230
12 90 157
13 73 334
14 79 135
15 43 524
16 97 442
17 25 286
18 44 442
19 40 202
20 38 322
21 84 480
22 89 353
23 91 288
24 89 289
25 29 272
26 63 113
27 27 255
28 89 359
29 29 75
30 44 297
31 30 216
32 92 482
33 34 529
34 82 427
35 93 537
36 45 432
37 89 143
38 82 189
39 96 512
40 25 342
41 61 396
42 87 505
43 46 185
44 38 280
45 52 451
46 99 196
47 78 392
48 90 530
49 75 187
50 23 548
51 56 110
52 33 309
53 36 420
54 83 259
55 48 351
56 92 176
57 24 362
58 88 167
59 38 87
60 24 446
