NOP: 60
NINT: 9
0 64 10
64 128 9
128 189 8
189 242 7
242 306 6
306 380 5
380 442 4
442 529 3
529 300000 2
1 50 370
2 22 140
3 81 377
4 67 388
5 49 236
6 72 191
7 52 417
8 74 592
9 42 363
10 59 117
11 74 167
12 90 305
13 89 244
14 93 152
15 55 276
16 88 267
17 45 54
18 37 533
19 88 127
20 53 206
21 99 288
22 33 370
23 38 198
24 48 161
25 34 579
26 84 554
27 82 514
28 35 287
29 44 297
30 41 490
31 86 438
32 63 213
33 56 177
34 42 402
35 40 191
36 23 68
37 80 289
38 64 496
39 48 203
40 88 317
41 26 170
42 39 532
43 44 277
44 24 411
45 55 283
46 69 432
47 39 522
48 89 434
49 69 298
50 92 226
51 69 197
52 45 351
53 93 246
54 92 133
55 91 159
56 37 240
57 44 586
58 90 313
59 83 409
60 28 479
