NOP: 60
NINT: 17
0 36 2
36 74 3
74 111 4
111 147 5
147 183 6
183 219 7
219 246 8
246 292 9
292 329 10
329 358 9
358 394 8
394 426 7
426 457 6
457 483 5
483 514 4
514 562 3
562 300000 2
1 79 509
2 40 170
3 34 575
4 53 210
5 36 462
6 57 480
7 36 169
8 84 510
9 58 343
10 53 230
11 29 204
12 20 446
13 25 80
14 80 241
15 32 215
16 70 383
17 84 171
18 65 560
19 28 221
20 73 103
21 95 343
22 24 229
23 53 366
24 53 433
25 32 355
26 26 371
27 29 70
28 68 564
29 71 171
30 71 520
31 91 315
32 51 568
33 61 373
34 73 188
35 48 432
36 99 566
37 98 168
38 38 527
39 56 157
40 47 88
41 45 246
42 62 100
43 53 278
44 85 233
45 32 526
46 67 81
47 46 541
48 55 568
49 99 337
50 67 98
51 21 395
52 97 226
53 78 296
54 88 298
55 31 256
56 66 317
57 23 199
58 88 233
59 68 579
60 69 228
